uf,ano,setor,quantidade,proporcao
RS,2007,Industrias de Processamento,5106,7.780608775493551e-05
RS,1986,Miscelânea,5102,7.77451350814103e-05
AM,2023,Consumo de Serviços,5099,7.769942057626639e-05
MG,2008,Industrias de Processamento,5098,7.768418240788509e-05
RJ,1974,Serviços Comerciais,5096,7.765370607112248e-05
BA,1980,Serviços Comerciais,5094,7.762322973435987e-05
DF,2015,Serviços Comerciais,5093,7.760799156597857e-05
RN,2024,Miscelânea,5092,7.759275339759726e-05
MG,2024,Produtor Manufatureiro,5091,7.757751522921596e-05
CE,2012,Miscelânea,5087,7.751656255569075e-05
MT,2009,Comércio de Varejo,5084,7.747084805054684e-05
TO,2013,Comércio de Varejo,5081,7.742513354540292e-05
MS,2025,Transportes,5081,7.742513354540292e-05
MG,1992,Industrias de Processamento,5080,7.740989537702162e-05
AM,2023,Serviços Comerciais,5076,7.73489427034964e-05
MS,2023,Serviços de Saúde,5075,7.73337045351151e-05
RS,2011,Consumo de Serviços,5073,7.73032281983525e-05
PE,2016,Consumo de Serviços,5072,7.728799002997119e-05
CE,1997,Serviços Comerciais,5070,7.725751369320859e-05
BA,1995,Serviços Comerciais,5069,7.724227552482728e-05
PA,2015,Serviços Comerciais,5069,7.724227552482728e-05
PB,2020,Miscelânea,5061,7.712037017777685e-05
MA,2023,Miscelânea,5059,7.708989384101425e-05
MT,2025,Miscelânea,5048,7.69222739888199e-05
RS,2002,Industrias de Processamento,5046,7.68917976520573e-05
PE,1999,Serviços Comerciais,5038,7.676989230500687e-05
SC,2017,Transportes,5036,7.673941596824426e-05
BA,1984,Serviços Comerciais,5036,7.673941596824426e-05
SC,1982,Serviços Comerciais,5035,7.672417779986296e-05
PB,2023,Miscelânea,5033,7.669370146310035e-05
PA,2018,Miscelânea,5030,7.664798695795644e-05
SP,2005,Serviços de Saúde,5030,7.664798695795644e-05
PA,1986,Comércio de Varejo,5024,7.655655794766862e-05
BA,1977,Serviços Comerciais,5022,7.652608161090601e-05
MG,2002,Industrias de Processamento,5022,7.652608161090601e-05
MA,2007,Comércio de Varejo,5020,7.64956052741434e-05
PA,2011,Serviços Comerciais,5019,7.64803671057621e-05
MG,2009,Consumo de Serviços,5019,7.64803671057621e-05
MT,1987,Comércio de Varejo,5017,7.64498907689995e-05
PA,2024,Industrias de Processamento,5017,7.64498907689995e-05
BA,1993,Serviços Comerciais,5015,7.641941443223689e-05
MT,2023,Industrias de Processamento,5011,7.635846175871167e-05
PA,2020,Industrias de Processamento,5009,7.632798542194907e-05
DF,2015,Miscelânea,5006,7.628227091680516e-05
MT,1990,Comércio de Varejo,5005,7.626703274842385e-05
SP,1998,Serviços de Tecnologia,5003,7.623655641166125e-05
MS,2021,Consumo de Serviços,4995,7.611465106461083e-05
ES,2014,Serviços Comerciais,4990,7.603846022270431e-05
MG,2005,Industrias de Processamento,4977,7.584036403374737e-05
TO,2014,Comércio de Varejo,4977,7.584036403374737e-05
PR,2010,Transportes,4975,7.580988769698476e-05
PA,2022,Industrias de Processamento,4973,7.577941136022215e-05
MT,2025,Serviços de Saúde,4972,7.576417319184085e-05
MG,2017,Serviços Públicos,4972,7.576417319184085e-05
MT,2022,Industrias de Processamento,4971,7.574893502345954e-05
CE,2015,Serviços Industriais,4966,7.567274418155303e-05
MA,1997,Comércio de Varejo,4966,7.567274418155303e-05
RS,1994,Miscelânea,4965,7.565750601317172e-05
PA,2020,Serviços de Saúde,4964,7.564226784479042e-05
RO,2013,Comércio de Varejo,4963,7.562702967640912e-05
MA,2022,Miscelânea,4963,7.562702967640912e-05
GO,2010,Miscelânea,4962,7.561179150802781e-05
BA,1983,Serviços Comerciais,4957,7.55356006661213e-05
SP,1992,Serviços Industriais,4948,7.539845715068956e-05
PR,1973,Serviços Comerciais,4947,7.538321898230826e-05
DF,2025,Miscelânea,4946,7.536798081392696e-05
SC,2021,Serviços Públicos,4944,7.533750447716435e-05
RS,2010,Transportes,4942,7.530702814040174e-05
RJ,2018,Consumo Duráveis,4937,7.523083729849522e-05
ES,2017,Industrias de Processamento,4934,7.518512279335131e-05
SC,1995,Industrias de Processamento,4934,7.518512279335131e-05
MT,2019,Consumo de Serviços,4930,7.51241701198261e-05
ES,2015,Serviços Comerciais,4930,7.51241701198261e-05
ES,2008,Comércio de Varejo,4930,7.51241701198261e-05
AM,1991,Comércio de Varejo,4929,7.51089319514448e-05
PE,1977,Serviços Comerciais,4925,7.504797927791958e-05
MG,1981,Miscelânea,4924,7.503274110953828e-05
ES,2012,Miscelânea,4918,7.494131209925046e-05
SP,2000,Financeiro,4915,7.489559759410654e-05
ES,2017,Serviços de Saúde,4913,7.486512125734394e-05
CE,2017,Serviços Industriais,4911,7.483464492058133e-05
MT,1993,Comércio de Varejo,4907,7.477369224705612e-05
TO,2015,Comércio de Varejo,4905,7.474321591029351e-05
MG,2007,Industrias de Processamento,4896,7.460607239486178e-05
RS,1987,Industrias de Processamento,4895,7.459083422648047e-05
PR,2009,Miscelânea,4889,7.449940521619265e-05
CE,2015,Serviços de Saúde,4884,7.442321437428613e-05
DF,2018,Serviços Industriais,4879,7.434702353237962e-05
MS,2021,Serviços Comerciais,4877,7.431654719561701e-05
SC,1985,Comércio de Varejo,4870,7.42098800169479e-05
CE,2014,Serviços Industriais,4869,7.41946418485666e-05
MG,2023,Financeiro,4867,7.416416551180399e-05
MS,2019,Miscelânea,4866,7.414892734342268e-05
PA,2010,Serviços Comerciais,4864,7.411845100666008e-05
GO,2002,Serviços Comerciais,4863,7.410321283827877e-05
PA,2013,Serviços Comerciais,4863,7.410321283827877e-05
GO,2018,Transportes,4862,7.408797466989747e-05
RS,1997,Miscelânea,4858,7.402702199637225e-05
CE,1999,Serviços Comerciais,4853,7.395083115446574e-05
PA,1986,Serviços Comerciais,4851,7.392035481770313e-05
PA,2025,Serviços Industriais,4850,7.390511664932183e-05
MS,2022,Serviços de Saúde,4849,7.388987848094052e-05
RS,2005,Industrias de Processamento,4846,7.384416397579661e-05
PE,2002,Serviços Comerciais,4844,7.3813687639034e-05
PR,1997,Industrias de Processamento,4842,7.37832113022714e-05
PE,2015,Consumo de Serviços,4840,7.375273496550879e-05
RN,2021,Serviços Industriais,4837,7.370702046036488e-05
RN,2020,Miscelânea,4836,7.369178229198358e-05
ES,1990,Comércio de Varejo,4833,7.364606778683966e-05
RJ,1976,Comércio de Varejo,4828,7.356987694493315e-05
BA,1988,Serviços Comerciais,4827,7.355463877655184e-05
RO,2016,Comércio de Varejo,4825,7.352416243978924e-05
PR,1995,Industrias de Processamento,4825,7.352416243978924e-05
PA,2017,Serviços Comerciais,4825,7.352416243978924e-05
SP,2002,Serviços de Saúde,4823,7.349368610302663e-05
MG,2025,Serviços Públicos,4821,7.346320976626402e-05
MG,1976,Comércio de Varejo,4821,7.346320976626402e-05
RN,2023,Miscelânea,4821,7.346320976626402e-05
MA,1998,Comércio de Varejo,4818,7.341749526112011e-05
SP,2001,Serviços de Saúde,4818,7.341749526112011e-05
MA,1996,Comércio de Varejo,4815,7.33717807559762e-05
PB,2024,Serviços de Saúde,4815,7.33717807559762e-05
PE,1987,Serviços Comerciais,4812,7.332606625083229e-05
SC,2012,Serviços de Saúde,4806,7.323463724054447e-05
PE,2010,Miscelânea,4802,7.317368456701925e-05
RN,2022,Miscelânea,4801,7.315844639863795e-05
MG,1999,Miscelânea,4799,7.312797006187534e-05
RJ,2009,Industrias de Processamento,4797,7.309749372511274e-05
CE,2016,Serviços Industriais,4797,7.309749372511274e-05
MA,2008,Comércio de Varejo,4797,7.309749372511274e-05
RN,2022,Serviços Comerciais,4796,7.308225555673143e-05
PE,2025,Industrias de Processamento,4791,7.300606471482491e-05
CE,2009,Serviços Comerciais,4784,7.289939753615579e-05
PA,2018,Serviços Industriais,4784,7.289939753615579e-05
RS,1988,Miscelânea,4777,7.279273035748666e-05
BA,2013,Transportes,4770,7.268606317881754e-05
PR,2008,Industrias de Processamento,4769,7.267082501043624e-05
GO,2014,Consumo de Serviços,4768,7.265558684205493e-05
SP,1994,Transportes,4764,7.259463416852972e-05
ES,2019,Transportes,4760,7.25336814950045e-05
MG,2018,Consumo Duráveis,4755,7.245749065309799e-05
PB,2022,Serviços Industriais,4753,7.242701431633538e-05
SP,2004,Serviços de Saúde,4752,7.241177614795408e-05
MG,2006,Industrias de Processamento,4751,7.239653797957277e-05
SP,1990,Transportes,4747,7.233558530604757e-05
ES,2016,Industrias de Processamento,4742,7.225939446414105e-05
DF,2019,Transportes,4739,7.221367995899714e-05
RJ,1972,Serviços Comerciais,4728,7.20460601068028e-05
MT,2001,Comércio de Varejo,4727,7.20308219384215e-05
TO,2016,Comércio de Varejo,4726,7.20155837700402e-05
MT,2020,Transportes,4719,7.190891659137107e-05
ES,1994,Comércio de Varejo,4708,7.174129673917673e-05
MG,2008,Serviços Industriais,4707,7.172605857079543e-05
MT,2018,Serviços de Saúde,4706,7.171082040241412e-05
PA,2023,Industrias de Processamento,4706,7.171082040241412e-05
CE,2014,Serviços de Saúde,4704,7.168034406565152e-05
CE,2016,Consumo de Serviços,4702,7.164986772888891e-05
MA,2024,Serviços Industriais,4701,7.16346295605076e-05
MG,2004,Industrias de Processamento,4701,7.16346295605076e-05
RO,2012,Comércio de Varejo,4701,7.16346295605076e-05
PB,2023,Serviços Industriais,4700,7.16193913921263e-05
MT,1988,Comércio de Varejo,4695,7.154320055021978e-05
SP,2012,Serviços de Distribuição,4694,7.152796238183848e-05
ES,2015,Industrias de Processamento,4692,7.149748604507587e-05
SP,1996,Serviços de Tecnologia,4692,7.149748604507587e-05
MA,2005,Comércio de Varejo,4687,7.142129520316936e-05
SP,1984,Industrias de Processamento,4686,7.140605703478805e-05
BA,1983,Comércio de Varejo,4680,7.131462802450023e-05
PB,2021,Serviços de Saúde,4679,7.129938985611893e-05
GO,2012,Serviços de Saúde,4675,7.123843718259371e-05
DF,1999,Comércio de Varejo,4673,7.12079608458311e-05
MS,2025,Serviços Industriais,4668,7.113177000392459e-05
RJ,1971,Serviços Comerciais,4665,7.108605549878068e-05
ES,1993,Comércio de Varejo,4660,7.100986465687416e-05
PR,2010,Consumo de Serviços,4658,7.097938832011155e-05
SE,2018,Comércio de Varejo,4655,7.093367381496764e-05
GO,2013,Consumo de Serviços,4653,7.090319747820503e-05
RJ,2023,Consumo Duráveis,4653,7.090319747820503e-05
MS,2017,Serviços Industriais,4653,7.090319747820503e-05
MG,2023,Produtor Manufatureiro,4649,7.084224480467982e-05
RS,2003,Industrias de Processamento,4649,7.084224480467982e-05
SP,1997,Serviços de Tecnologia,4644,7.07660539627733e-05
GO,1987,Serviços Comerciais,4643,7.0750815794392e-05
MG,1979,Miscelânea,4635,7.062891044734157e-05
TO,2010,Comércio de Varejo,4634,7.061367227896027e-05
BA,1994,Serviços Comerciais,4630,7.055271960543505e-05
RO,2015,Comércio de Varejo,4630,7.055271960543505e-05
PB,2023,Serviços de Saúde,4629,7.053748143705375e-05
CE,1988,Comércio de Varejo,4629,7.053748143705375e-05
SC,2009,Industrias de Processamento,4626,7.049176693190984e-05
SP,2003,Financeiro,4626,7.049176693190984e-05
PR,2025,Serviços Públicos,4623,7.044605242676593e-05
AM,2022,Consumo de Serviços,4622,7.043081425838464e-05
MT,1986,Serviços Comerciais,4619,7.038509975324073e-05
RS,2010,Consumo de Serviços,4617,7.035462341647812e-05
PR,1993,Industrias de Processamento,4612,7.02784325745716e-05
PE,2012,Serviços Industriais,4610,7.0247956237809e-05
MT,1991,Comércio de Varejo,4607,7.020224173266508e-05
RO,2011,Comércio de Varejo,4607,7.020224173266508e-05
PB,2021,Serviços Comerciais,4597,7.004986004885205e-05
SE,2015,Comércio de Varejo,4594,7.000414554370814e-05
CE,2013,Serviços de Saúde,4594,7.000414554370814e-05
RS,1978,Comércio de Varejo,4592,6.997366920694553e-05
MA,2023,Serviços Industriais,4590,6.994319287018292e-05
MA,1995,Comércio de Varejo,4585,6.98670020282764e-05
RS,1987,Miscelânea,4585,6.98670020282764e-05
MA,2011,Serviços Comerciais,4585,6.98670020282764e-05
RS,2007,Miscelânea,4582,6.98212875231325e-05
SC,1994,Industrias de Processamento,4577,6.974509668122598e-05
MA,1999,Serviços Comerciais,4576,6.972985851284467e-05
ES,2014,Industrias de Processamento,4575,6.971462034446337e-05
RN,2023,Serviços Comerciais,4573,6.968414400770076e-05
CE,2013,Serviços Industriais,4570,6.963842950255685e-05
ES,2011,Serviços Comerciais,4570,6.963842950255685e-05
MG,2024,Serviços de Tecnologia,4566,6.957747682903164e-05
SE,2021,Miscelânea,4563,6.953176232388773e-05
MA,1998,Serviços Comerciais,4561,6.950128598712512e-05
SE,2010,Comércio de Varejo,4561,6.950128598712512e-05
MA,1991,Comércio de Varejo,4559,6.947080965036251e-05
SP,2003,Serviços de Saúde,4558,6.945557148198121e-05
MA,2021,Serviços Industriais,4555,6.94098569768373e-05
PE,2015,Serviços de Saúde,4554,6.9394618808456e-05
RS,1972,Serviços Comerciais,4550,6.933366613493078e-05
MS,2021,Serviços de Saúde,4550,6.933366613493078e-05
PA,2017,Serviços Industriais,4546,6.927271346140557e-05
RO,2010,Comércio de Varejo,4544,6.924223712464296e-05
MG,1971,Serviços Comerciais,4542,6.921176078788035e-05
PE,1985,Comércio de Varejo,4540,6.918128445111774e-05
CE,2018,Transportes,4536,6.912033177759253e-05
CE,1986,Serviços Comerciais,4535,6.910509360921123e-05
ES,2017,Consumo de Serviços,4535,6.910509360921123e-05
RS,1998,Miscelânea,4533,6.907461727244862e-05
DF,2010,Serviços Comerciais,4533,6.907461727244862e-05
PA,2017,Miscelânea,4529,6.90136645989234e-05
MT,2017,Serviços de Saúde,4528,6.89984264305421e-05
RS,1971,Serviços Comerciais,4527,6.89831882621608e-05
RJ,1986,Miscelânea,4526,6.89679500937795e-05
MA,2024,Transportes,4522,6.890699742025428e-05
BA,1992,Serviços Comerciais,4522,6.890699742025428e-05
RN,2022,Serviços Industriais,4521,6.889175925187298e-05
DF,2015,Serviços de Saúde,4519,6.886128291511037e-05
SE,2013,Comércio de Varejo,4519,6.886128291511037e-05
RS,2008,Miscelânea,4507,6.867842489453473e-05
PA,2013,Serviços Industriais,4505,6.864794855777212e-05
PA,2007,Comércio de Varejo,4504,6.863271038939082e-05
RJ,1990,Industrias de Processamento,4504,6.863271038939082e-05
MG,2003,Industrias de Processamento,4503,6.861747222100951e-05
PB,2019,Miscelânea,4503,6.861747222100951e-05
SC,1990,Industrias de Processamento,4498,6.8541281379103e-05
PB,2022,Serviços de Saúde,4498,6.8541281379103e-05
BA,1982,Serviços Comerciais,4495,6.84955668739591e-05
RS,2018,Serviços Públicos,4495,6.84955668739591e-05
MA,2006,Comércio de Varejo,4493,6.846509053719649e-05
MA,1994,Comércio de Varejo,4490,6.841937603205258e-05
SE,2014,Comércio de Varejo,4490,6.841937603205258e-05
PE,2016,Serviços de Saúde,4487,6.837366152690867e-05
SP,1999,Financeiro,4486,6.835842335852736e-05
AM,2021,Consumo de Serviços,4485,6.834318519014606e-05
RO,2014,Comércio de Varejo,4483,6.831270885338345e-05
PA,1989,Comércio de Varejo,4482,6.829747068500215e-05
PA,2020,Transportes,4479,6.825175617985824e-05
ES,2007,Comércio de Varejo,4478,6.823651801147694e-05
RN,2024,Serviços de Saúde,4478,6.823651801147694e-05
MA,2020,Miscelânea,4466,6.80536599909013e-05
CE,2016,Serviços de Saúde,4465,6.803842182251999e-05
MT,2007,Comércio de Varejo,4464,6.802318365413869e-05
MT,2012,Serviços Industriais,4463,6.800794548575738e-05
ES,1997,Comércio de Varejo,4461,6.797746914899478e-05
MG,2008,Miscelânea,4453,6.785556380194435e-05
CE,1995,Serviços Comerciais,4448,6.777937296003783e-05
RN,2024,Serviços Industriais,4445,6.773365845489392e-05
RJ,2011,Consumo Duráveis,4444,6.771842028651261e-05
PR,2018,Serviços Públicos,4444,6.771842028651261e-05
SP,1997,Financeiro,4442,6.768794394975001e-05
BA,1978,Serviços Comerciais,4441,6.76727057813687e-05
ES,2011,Miscelânea,4441,6.76727057813687e-05
PR,1999,Industrias de Processamento,4437,6.761175310784349e-05
RS,2006,Industrias de Processamento,4436,6.759651493946219e-05
GO,1983,Comércio de Varejo,4432,6.753556226593697e-05
MT,2011,Serviços Comerciais,4431,6.752032409755567e-05
ES,2010,Serviços Comerciais,4425,6.742889508726785e-05
MS,1986,Comércio de Varejo,4423,6.739841875050524e-05
EX,2015,Financeiro,4422,6.738318058212394e-05
PB,1999,Comércio de Varejo,4415,6.727651340345481e-05
PR,2024,Financeiro,4413,6.72460370666922e-05
GO,2007,Serviços Comerciais,4410,6.720032256154829e-05
ES,2011,Serviços Industriais,4407,6.715460805640438e-05
RS,1999,Miscelânea,4396,6.698698820421004e-05
CE,2015,Consumo de Serviços,4396,6.698698820421004e-05
RS,2009,Consumo de Serviços,4394,6.695651186744744e-05
RN,2019,Miscelânea,4392,6.692603553068483e-05
CE,2011,Miscelânea,4391,6.691079736230353e-05
MT,2005,Comércio de Varejo,4390,6.689555919392222e-05
GO,2017,Transportes,4388,6.686508285715961e-05
PA,2018,Consumo de Serviços,4385,6.68193683520157e-05
AL,2024,Consumo de Serviços,4384,6.68041301836344e-05
MA,1999,Comércio de Varejo,4383,6.67888920152531e-05
RS,1996,Miscelânea,4382,6.677365384687179e-05
PE,1997,Serviços Comerciais,4378,6.671270117334658e-05
DF,2014,Miscelânea,4377,6.669746300496528e-05
MG,1972,Serviços Comerciais,4377,6.669746300496528e-05
SE,2017,Comércio de Varejo,4376,6.668222483658397e-05
SP,1991,Transportes,4375,6.666698666820267e-05
GO,2001,Serviços Comerciais,4373,6.663651033144006e-05
PE,2006,Serviços Comerciais,4373,6.663651033144006e-05
PE,2009,Serviços Comerciais,4372,6.662127216305876e-05
MG,2001,Miscelânea,4370,6.659079582629615e-05
MT,2016,Miscelânea,4369,6.657555765791485e-05
SP,2004,Financeiro,4368,6.656031948953356e-05
PR,1991,Miscelânea,4366,6.652984315277095e-05
PA,2005,Comércio de Varejo,4365,6.651460498438965e-05
MG,2022,Produtor Manufatureiro,4361,6.645365231086443e-05
PR,1990,Miscelânea,4361,6.645365231086443e-05
MT,2014,Serviços Comerciais,4355,6.636222330057661e-05
SP,1993,Serviços de Distribuição,4354,6.63469851321953e-05
MT,2004,Comércio de Varejo,4353,6.6331746963814e-05
MS,2016,Serviços Industriais,4353,6.6331746963814e-05
SP,1990,Serviços de Distribuição,4352,6.63165087954327e-05
PE,1977,Comércio de Varejo,4350,6.628603245867009e-05
RN,2024,Transportes,4350,6.628603245867009e-05
MT,2020,Industrias de Processamento,4348,6.625555612190748e-05
RJ,2024,Financeiro,4342,6.616412711161966e-05
ES,2016,Serviços de Saúde,4339,6.611841260647575e-05
SP,1996,Financeiro,4339,6.611841260647575e-05
ES,1991,Comércio de Varejo,4339,6.611841260647575e-05
PR,1989,Miscelânea,4333,6.602698359618793e-05
RN,2021,Serviços de Saúde,4329,6.596603092266272e-05
RJ,2017,Consumo Duráveis,4326,6.59203164175188e-05
AL,2022,Miscelânea,4324,6.58898400807562e-05
PA,2019,Serviços de Saúde,4324,6.58898400807562e-05
MT,2002,Comércio de Varejo,4319,6.581364923884968e-05
MT,2015,Miscelânea,4318,6.579841107046838e-05
DF,2016,Serviços de Saúde,4317,6.578317290208707e-05
GO,1984,Comércio de Varejo,4315,6.575269656532447e-05
PE,2007,Serviços Comerciais,4311,6.569174389179925e-05
EX,2016,Financeiro,4308,6.564602938665534e-05
DF,2000,Comércio de Varejo,4308,6.564602938665534e-05
ES,2015,Serviços de Saúde,4306,6.561555304989273e-05
SE,2016,Comércio de Varejo,4305,6.560031488151143e-05
BA,1981,Comércio de Varejo,4304,6.558507671313013e-05
GO,2006,Serviços Comerciais,4303,6.556983854474882e-05
CE,2025,Industrias de Processamento,4294,6.543269502931709e-05
